UseLife,UseSD,InitRm,Year,OccRm
 25,  0.0,   35, 1253,157
 25,  0.0,   35, 1254,151
 25,  0.0,   35, 1255,145
 25,  0.0,   35, 1256,140
 25,  0.0,   35, 1257,134
 25,  0.0,   35, 1258,129
 25,  0.0,   35, 1259,124
 25,  0.0,   35, 1260,119
 25,  0.0,   35, 1261,115
 25,  0.0,   35, 1262,110
 25,  0.0,   35, 1263,106
 25,  0.0,   35, 1264,102
 25,  0.0,   35, 1265,98
 25,  0.0,   35, 1266,94
 25,  0.0,   35, 1267,91
 25,  0.0,   35, 1268,87
 25,  0.0,   35, 1269,84
 25,  0.0,   35, 1270,80
 25,  0.0,   35, 1271,77
 25,  0.0,   35, 1272,74
 25,  0.0,   35, 1273,71
 25,  0.0,   35, 1274,69
 25,  0.0,   35, 1275,66
 25,  0.0,   25, 1000,0
 25,  0.0,   25, 1001,25
 25,  0.0,   25, 1002,26
 25,  0.0,   25, 1003,26
 25,  0.0,   25, 1004,26
 25,  0.0,   25, 1005,27
 25,  0.0,   25, 1006,27
 25,  0.0,   25, 1007,27
 25,  0.0,   25, 1008,28
 25,  0.0,   25, 1009,28
 25,  0.0,   25, 1010,28
 25,  0.0,   25, 1011,29
 25,  0.0,   25, 1012,29
 25,  0.0,   25, 1013,29
 25,  0.0,   25, 1014,30
 25,  0.0,   25, 1015,30
 25,  0.0,   25, 1016,30
 25,  0.0,   25, 1017,31
 25,  0.0,   25, 1018,31
 25,  0.0,   25, 1019,31
 25,  0.0,   25, 1020,32
 25,  0.0,   25, 1021,32
 25,  0.0,   25, 1022,33
 25,  0.0,   25, 1023,33
 25,  0.0,   25, 1024,33
 25,  0.0,   25, 1025,34
 25,  0.0,   25, 1026,34
 25,  0.0,   25, 1027,35
 25,  0.0,   25, 1028,35
 25,  0.0,   25, 1029,36
 25,  0.0,   25, 1030,36
 25,  0.0,   25, 1031,36
 25,  0.0,   25, 1032,37
 25,  0.0,   25, 1033,37
 25,  0.0,   25, 1034,38
 25,  0.0,   25, 1035,38
 25,  0.0,   25, 1036,39
 25,  0.0,   25, 1037,39
 25,  0.0,   25, 1038,40
 25,  0.0,   25, 1039,40
 25,  0.0,   25, 1040,41
 25,  0.0,   25, 1041,41
 25,  0.0,   25, 1042,42
 25,  0.0,   25, 1043,42
 25,  0.0,   25, 1044,43
 25,  0.0,   25, 1045,43
 25,  0.0,   25, 1046,44
 25,  0.0,   25, 1047,44
 25,  0.0,   25, 1048,45
 25,  0.0,   25, 1049,45
 25,  0.0,   25, 1050,46
 25,  0.0,   25, 1051,46
 25,  0.0,   25, 1052,46
 25,  0.0,   25, 1053,46
 25,  0.0,   25, 1054,46
 25,  0.0,   25, 1055,46
 25,  0.0,   25, 1056,47
 25,  0.0,   25, 1057,47
 25,  0.0,   25, 1058,47
 25,  0.0,   25, 1059,47
 25,  0.0,   25, 1060,47
 25,  0.0,   25, 1061,47
 25,  0.0,   25, 1062,47
 25,  0.0,   25, 1063,48
 25,  0.0,   25, 1064,48
 25,  0.0,   25, 1065,48
 25,  0.0,   25, 1066,48
 25,  0.0,   25, 1067,48
 25,  0.0,   25, 1068,48
 25,  0.0,   25, 1069,48
 25,  0.0,   25, 1070,49
 25,  0.0,   25, 1071,49
 25,  0.0,   25, 1072,49
 25,  0.0,   25, 1073,49
 25,  0.0,   25, 1074,49
 25,  0.0,   25, 1075,49
 25,  0.0,   25, 1076,49
 25,  0.0,   25, 1077,50
 25,  0.0,   25, 1078,50
 25,  0.0,   25, 1079,50
 25,  0.0,   25, 1080,50
 25,  0.0,   25, 1081,50
 25,  0.0,   25, 1082,50
 25,  0.0,   25, 1083,50
 25,  0.0,   25, 1084,51
 25,  0.0,   25, 1085,51
 25,  0.0,   25, 1086,51
 25,  0.0,   25, 1087,51
 25,  0.0,   25, 1088,51
 25,  0.0,   25, 1089,51
 25,  0.0,   25, 1090,52
 25,  0.0,   25, 1091,52
 25,  0.0,   25, 1092,52
 25,  0.0,   25, 1093,52
 25,  0.0,   25, 1094,52
 25,  0.0,   25, 1095,52
 25,  0.0,   25, 1096,52
 25,  0.0,   25, 1097,53
 25,  0.0,   25, 1098,53
 25,  0.0,   25, 1099,53
 25,  0.0,   25, 1100,53
 25,  0.0,   25, 1101,53
 25,  0.0,   25, 1102,53
 25,  0.0,   25, 1103,54
 25,  0.0,   25, 1104,54
 25,  0.0,   25, 1105,54
 25,  0.0,   25, 1106,54
 25,  0.0,   25, 1107,54
 25,  0.0,   25, 1108,54
 25,  0.0,   25, 1109,55
 25,  0.0,   25, 1110,55
 25,  0.0,   25, 1111,55
 25,  0.0,   25, 1112,55
 25,  0.0,   25, 1113,55
 25,  0.0,   25, 1114,55
 25,  0.0,   25, 1115,55
 25,  0.0,   25, 1116,56
 25,  0.0,   25, 1117,56
 25,  0.0,   25, 1118,56
 25,  0.0,   25, 1119,56
 25,  0.0,   25, 1120,56
 25,  0.0,   25, 1121,56
 25,  0.0,   25, 1122,57
 25,  0.0,   25, 1123,57
 25,  0.0,   25, 1124,57
 25,  0.0,   25, 1125,57
 25,  0.0,   25, 1126,56
 25,  0.0,   25, 1127,55
 25,  0.0,   25, 1128,54
 25,  0.0,   25, 1129,54
 25,  0.0,   25, 1130,53
 25,  0.0,   25, 1131,52
 25,  0.0,   25, 1132,51
 25,  0.0,   25, 1133,50
 25,  0.0,   25, 1134,49
 25,  0.0,   25, 1135,49
 25,  0.0,   25, 1136,48
 25,  0.0,   25, 1137,47
 25,  0.0,   25, 1138,46
 25,  0.0,   25, 1139,45
 25,  0.0,   25, 1140,45
 25,  0.0,   25, 1141,44
 25,  0.0,   25, 1142,43
 25,  0.0,   25, 1143,43
 25,  0.0,   25, 1144,42
 25,  0.0,   25, 1145,41
 25,  0.0,   25, 1146,41
 25,  0.0,   25, 1147,40
 25,  0.0,   25, 1148,39
 25,  0.0,   25, 1149,39
 25,  0.0,   25, 1150,38
 25,  0.0,   25, 1151,37
 25,  0.0,   25, 1152,37
 25,  0.0,   25, 1153,36
 25,  0.0,   25, 1154,36
 25,  0.0,   25, 1155,35
 25,  0.0,   25, 1156,34
 25,  0.0,   25, 1157,34
 25,  0.0,   25, 1158,33
 25,  0.0,   25, 1159,33
 25,  0.0,   25, 1160,32
 25,  0.0,   25, 1161,32
 25,  0.0,   25, 1162,31
 25,  0.0,   25, 1163,31
 25,  0.0,   25, 1164,30
 25,  0.0,   25, 1165,30
 25,  0.0,   25, 1166,29
 25,  0.0,   25, 1167,29
 25,  0.0,   25, 1168,28
 25,  0.0,   25, 1169,28
 25,  0.0,   25, 1170,27
 25,  0.0,   25, 1171,27
 25,  0.0,   25, 1172,27
 25,  0.0,   25, 1173,26
 25,  0.0,   25, 1174,26
 25,  0.0,   25, 1175,25
 25,  0.0,   25, 1176,27
 25,  0.0,   25, 1177,28
 25,  0.0,   25, 1178,30
 25,  0.0,   25, 1179,31
 25,  0.0,   25, 1180,33
 25,  0.0,   25, 1181,35
 25,  0.0,   25, 1182,37
 25,  0.0,   25, 1183,39
 25,  0.0,   25, 1184,41
 25,  0.0,   25, 1185,43
 25,  0.0,   25, 1186,46
 25,  0.0,   25, 1187,48
 25,  0.0,   25, 1188,51
 25,  0.0,   25, 1189,54
 25,  0.0,   25, 1190,56
 25,  0.0,   25, 1191,60
 25,  0.0,   25, 1192,63
 25,  0.0,   25, 1193,66
 25,  0.0,   25, 1194,70
 25,  0.0,   25, 1195,74
 25,  0.0,   25, 1196,78
 25,  0.0,   25, 1197,82
 25,  0.0,   25, 1198,87
 25,  0.0,   25, 1199,91
 25,  0.0,   25, 1200,96
 25,  0.0,   25, 1201,102
 25,  0.0,   25, 1202,107
 25,  0.0,   25, 1203,113
 25,  0.0,   25, 1204,119
 25,  0.0,   25, 1205,126
 25,  0.0,   25, 1206,133
 25,  0.0,   25, 1207,140
 25,  0.0,   25, 1208,148
 25,  0.0,   25, 1209,156
 25,  0.0,   25, 1210,165
 25,  0.0,   25, 1211,174
 25,  0.0,   25, 1212,183
 25,  0.0,   25, 1213,193
 25,  0.0,   25, 1214,204
 25,  0.0,   25, 1215,215
 25,  0.0,   25, 1216,227
 25,  0.0,   25, 1217,239
 25,  0.0,   25, 1218,253
 25,  0.0,   25, 1219,266
 25,  0.0,   25, 1220,281
 25,  0.0,   25, 1221,297
 25,  0.0,   25, 1222,313
 25,  0.0,   25, 1223,330
 25,  0.0,   25, 1224,348
 25,  0.0,   25, 1225,367
 25,  0.0,   25, 1226,360
 25,  0.0,   25, 1227,352
 25,  0.0,   25, 1228,344
 25,  0.0,   25, 1229,337
 25,  0.0,   25, 1230,330
 25,  0.0,   25, 1231,323
 25,  0.0,   25, 1232,316
 25,  0.0,   25, 1233,309
 25,  0.0,   25, 1234,303
 25,  0.0,   25, 1235,296
 25,  0.0,   25, 1236,290
 25,  0.0,   25, 1237,284
 25,  0.0,   25, 1238,278
 25,  0.0,   25, 1239,272
 25,  0.0,   25, 1240,266
 25,  0.0,   25, 1241,260
 25,  0.0,   25, 1242,255
 25,  0.0,   25, 1243,249
 25,  0.0,   25, 1244,244
 25,  0.0,   25, 1245,239
 25,  0.0,   25, 1246,234
 25,  0.0,   25, 1247,229
 25,  0.0,   25, 1248,224
 25,  0.0,   25, 1249,219
 25,  0.0,   25, 1250,214
 25,  0.0,   25, 1251,210
 25,  0.0,   25, 1252,205
 25,  0.0,   25, 1253,201
 25,  0.0,   25, 1254,197
 25,  0.0,   25, 1255,193
 25,  0.0,   25, 1256,189
 25,  0.0,   25, 1257,184
 25,  0.0,   25, 1258,181
 25,  0.0,   25, 1259,177
 25,  0.0,   25, 1260,173
 25,  0.0,   25, 1261,169
 25,  0.0,   25, 1262,166
 25,  0.0,   25, 1263,162
 25,  0.0,   25, 1264,159
 25,  0.0,   25, 1265,155
 25,  0.0,   25, 1266,152
 25,  0.0,   25, 1267,149
 25,  0.0,   25, 1268,146
 25,  0.0,   25, 1269,142
 25,  0.0,   25, 1270,139
 25,  0.0,   25, 1271,136
 25,  0.0,   25, 1272,134
 25,  0.0,   25, 1273,131
 25,  0.0,   25, 1274,128
 25,  0.0,   25, 1275,125
 25,  0.0,   26, 1000,0
 25,  0.0,   26, 1001,26
 25,  0.0,   26, 1002,27
 25,  0.0,   26, 1003,27
 25,  0.0,   26, 1004,27
 25,  0.0,   26, 1005,27
 25,  0.0,   26, 1006,28
 25,  0.0,   26, 1007,28
 25,  0.0,   26, 1008,28
 25,  0.0,   26, 1009,29
 25,  0.0,   26, 1010,29
 25,  0.0,   26, 1011,29
 25,  0.0,   26, 1012,29
 25,  0.0,   26, 1013,30
 25,  0.0,   26, 1014,30
 25,  0.0,   26, 1015,30
 25,  0.0,   26, 1016,31
 25,  0.0,   26, 1017,31
 25,  0.0,   26, 1018,31
 25,  0.0,   26, 1019,32
 25,  0.0,   26, 1020,32
 25,  0.0,   26, 1021,32
 25,  0.0,   26, 1022,33
 25,  0.0,   26, 1023,33
 25,  0.0,   26, 1024,33
 25,  0.0,   26, 1025,34
 25,  0.0,   26, 1026,34
 25,  0.0,   26, 1027,35
 25,  0.0,   26, 1028,35
 25,  0.0,   26, 1029,35
 25,  0.0,   26, 1030,36
 25,  0.0,   26, 1031,36
 25,  0.0,   26, 1032,36
 25,  0.0,   26, 1033,37
 25,  0.0,   26, 1034,37
 25,  0.0,   26, 1035,38
 25,  0.0,   26, 1036,38
 25,  0.0,   26, 1037,38
 25,  0.0,   26, 1038,39
 25,  0.0,   26, 1039,39
 25,  0.0,   26, 1040,40
 25,  0.0,   26, 1041,40
 25,  0.0,   26, 1042,40
 25,  0.0,   26, 1043,41
 25,  0.0,   26, 1044,41
 25,  0.0,   26, 1045,42
 25,  0.0,   26, 1046,42
 25,  0.0,   26, 1047,43
 25,  0.0,   26, 1048,43
 25,  0.0,   26, 1049,43
 25,  0.0,   26, 1050,44
 25,  0.0,   26, 1051,44
 25,  0.0,   26, 1052,44
 25,  0.0,   26, 1053,44
 25,  0.0,   26, 1054,45
 25,  0.0,   26, 1055,45
 25,  0.0,   26, 1056,45
 25,  0.0,   26, 1057,45
 25,  0.0,   26, 1058,45
 25,  0.0,   26, 1059,46
 25,  0.0,   26, 1060,46
 25,  0.0,   26, 1061,46
 25,  0.0,   26, 1062,46
 25,  0.0,   26, 1063,46
 25,  0.0,   26, 1064,46
 25,  0.0,   26, 1065,47
 25,  0.0,   26, 1066,47
 25,  0.0,   26, 1067,47
 25,  0.0,   26, 1068,47
 25,  0.0,   26, 1069,47
 25,  0.0,   26, 1070,48
 25,  0.0,   26, 1071,48
 25,  0.0,   26, 1072,48
 25,  0.0,   26, 1073,48
 25,  0.0,   26, 1074,48
 25,  0.0,   26, 1075,49
 25,  0.0,   26, 1076,49
 25,  0.0,   26, 1077,49
 25,  0.0,   26, 1078,49
 25,  0.0,   26, 1079,49
 25,  0.0,   26, 1080,50
 25,  0.0,   26, 1081,50
 25,  0.0,   26, 1082,50
 25,  0.0,   26, 1083,50
 25,  0.0,   26, 1084,50
 25,  0.0,   26, 1085,51
 25,  0.0,   26, 1086,51
 25,  0.0,   26, 1087,51
 25,  0.0,   26, 1088,51
 25,  0.0,   26, 1089,51
 25,  0.0,   26, 1090,52
 25,  0.0,   26, 1091,52
 25,  0.0,   26, 1092,52
 25,  0.0,   26, 1093,52
 25,  0.0,   26, 1094,52
 25,  0.0,   26, 1095,53
 25,  0.0,   26, 1096,53
 25,  0.0,   26, 1097,53
 25,  0.0,   26, 1098,53
 25,  0.0,   26, 1099,53
 25,  0.0,   26, 1100,54
 25,  0.0,   26, 1101,54
 25,  0.0,   26, 1102,54
 25,  0.0,   26, 1103,54
 25,  0.0,   26, 1104,55
 25,  0.0,   26, 1105,55
 25,  0.0,   26, 1106,55
 25,  0.0,   26, 1107,55
 25,  0.0,   26, 1108,55
 25,  0.0,   26, 1109,56
 25,  0.0,   26, 1110,56
 25,  0.0,   26, 1111,56
 25,  0.0,   26, 1112,56
 25,  0.0,   26, 1113,57
 25,  0.0,   26, 1114,57
 25,  0.0,   26, 1115,57
 25,  0.0,   26, 1116,57
 25,  0.0,   26, 1117,57
 25,  0.0,   26, 1118,58
 25,  0.0,   26, 1119,58
 25,  0.0,   26, 1120,58
 25,  0.0,   26, 1121,58
 25,  0.0,   26, 1122,59
 25,  0.0,   26, 1123,59
 25,  0.0,   26, 1124,59
 25,  0.0,   26, 1125,59
 25,  0.0,   26, 1126,58
 25,  0.0,   26, 1127,57
 25,  0.0,   26, 1128,56
 25,  0.0,   26, 1129,55
 25,  0.0,   26, 1130,54
 25,  0.0,   26, 1131,53
 25,  0.0,   26, 1132,52
 25,  0.0,   26, 1133,51
 25,  0.0,   26, 1134,50
 25,  0.0,   26, 1135,50
 25,  0.0,   26, 1136,49
 25,  0.0,   26, 1137,48
 25,  0.0,   26, 1138,47
 25,  0.0,   26, 1139,46
 25,  0.0,   26, 1140,45
 25,  0.0,   26, 1141,45
 25,  0.0,   26, 1142,44
 25,  0.0,   26, 1143,43
 25,  0.0,   26, 1144,42
 25,  0.0,   26, 1145,41
 25,  0.0,   26, 1146,41
 25,  0.0,   26, 1147,40
 25,  0.0,   26, 1148,39
 25,  0.0,   26, 1149,39
 25,  0.0,   26, 1150,38
 25,  0.0,   26, 1151,37
 25,  0.0,   26, 1152,37
 25,  0.0,   26, 1153,36
 25,  0.0,   26, 1154,35
 25,  0.0,   26, 1155,35
 25,  0.0,   26, 1156,34
 25,  0.0,   26, 1157,33
 25,  0.0,   26, 1158,33
 25,  0.0,   26, 1159,32
 25,  0.0,   26, 1160,32
 25,  0.0,   26, 1161,31
 25,  0.0,   26, 1162,31
 25,  0.0,   26, 1163,30
 25,  0.0,   26, 1164,29
 25,  0.0,   26, 1165,29
 25,  0.0,   26, 1166,28
 25,  0.0,   26, 1167,28
 25,  0.0,   26, 1168,27
 25,  0.0,   26, 1169,27
 25,  0.0,   26, 1170,26
 25,  0.0,   26, 1171,26
 25,  0.0,   26, 1172,26
 25,  0.0,   26, 1173,25
 25,  0.0,   26, 1174,25
 25,  0.0,   26, 1175,24
 25,  0.0,   26, 1176,26
 25,  0.0,   26, 1177,27
 25,  0.0,   26, 1178,29
 25,  0.0,   26, 1179,30
 25,  0.0,   26, 1180,32
 25,  0.0,   26, 1181,34
 25,  0.0,   26, 1182,36
 25,  0.0,   26, 1183,38
 25,  0.0,   26, 1184,40
 25,  0.0,   26, 1185,42
 25,  0.0,   26, 1186,44
 25,  0.0,   26, 1187,47
 25,  0.0,   26, 1188,49
 25,  0.0,   26, 1189,52
 25,  0.0,   26, 1190,55
 25,  0.0,   26, 1191,58
 25,  0.0,   26, 1192,61
 25,  0.0,   26, 1193,65
 25,  0.0,   26, 1194,69
 25,  0.0,   26, 1195,72
 25,  0.0,   26, 1196,77
 25,  0.0,   26, 1197,81
 25,  0.0,   26, 1198,85
 25,  0.0,   26, 1199,90
 25,  0.0,   26, 1200,95
 25,  0.0,   26, 1201,101
 25,  0.0,   26, 1202,106
 25,  0.0,   26, 1203,112
 25,  0.0,   26, 1204,119
 25,  0.0,   26, 1205,125
 25,  0.0,   26, 1206,133
 25,  0.0,   26, 1207,140
 25,  0.0,   26, 1208,148
 25,  0.0,   26, 1209,156
 25,  0.0,   26, 1210,165
 25,  0.0,   26, 1211,174
 25,  0.0,   26, 1212,184
 25,  0.0,   26, 1213,195
 25,  0.0,   26, 1214,206
 25,  0.0,   26, 1215,217
 25,  0.0,   26, 1216,229
 25,  0.0,   26, 1217,242
 25,  0.0,   26, 1218,256
 25,  0.0,   26, 1219,271
 25,  0.0,   26, 1220,286
 25,  0.0,   26, 1221,302
 25,  0.0,   26, 1222,319
 25,  0.0,   26, 1223,337
 25,  0.0,   26, 1224,356
 25,  0.0,   26, 1225,376
 25,  0.0,   26, 1226,367
 25,  0.0,   26, 1227,359
 25,  0.0,   26, 1228,351
 25,  0.0,   26, 1229,343
 25,  0.0,   26, 1230,335
 25,  0.0,   26, 1231,328
 25,  0.0,   26, 1232,320
 25,  0.0,   26, 1233,313
 25,  0.0,   26, 1234,306
 25,  0.0,   26, 1235,299
 25,  0.0,   26, 1236,292
 25,  0.0,   26, 1237,286
 25,  0.0,   26, 1238,279
 25,  0.0,   26, 1239,273
 25,  0.0,   26, 1240,267
 25,  0.0,   26, 1241,261
 25,  0.0,   26, 1242,255
 25,  0.0,   26, 1243,249
 25,  0.0,   26, 1244,244
 25,  0.0,   26, 1245,238
 25,  0.0,   26, 1246,233
 25,  0.0,   26, 1247,227
 25,  0.0,   26, 1248,222
 25,  0.0,   26, 1249,217
 25,  0.0,   26, 1250,212
 25,  0.0,   26, 1251,208
 25,  0.0,   26, 1252,203
 25,  0.0,   26, 1253,198
 25,  0.0,   26, 1254,194
 25,  0.0,   26, 1255,189
 25,  0.0,   26, 1256,185
 25,  0.0,   26, 1257,181
 25,  0.0,   26, 1258,177
 25,  0.0,   26, 1259,173
 25,  0.0,   26, 1260,169
 25,  0.0,   26, 1261,165
 25,  0.0,   26, 1262,161
 25,  0.0,   26, 1263,158
 25,  0.0,   26, 1264,154
 25,  0.0,   26, 1265,151
 25,  0.0,   26, 1266,147
 25,  0.0,   26, 1267,144
 25,  0.0,   26, 1268,141
 25,  0.0,   26, 1269,138
 25,  0.0,   26, 1270,134
 25,  0.0,   26, 1271,131
 25,  0.0,   26, 1272,128
 25,  0.0,   26, 1273,126
 25,  0.0,   26, 1274,123
 25,  0.0,   26, 1275,120
